source_series_slug,source_season_year,source_race_number,source_url,race_date,track_name,track_slug,class_name,event_slug,finishing_position,driver_name_raw,driver_name_clean,driver_slug_guess,matched_driver_id,matched_driver_name,match_status,notes
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,14,Dean LaPointe,Dean LaPointe,dean-lapointe,6384,Dean Lapointe,matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,15,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,16,Kenny Reiser,Kenny Reiser,kenny-reiser,14187,Ken Reiser,alias_matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,17,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,18,Landry Potter,Landry Potter,landry-potter,14873,Landry Potter,matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,19,Eddie May,Eddie May,eddie-may,8098,Eddie May,matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,20,Jeff Falbe,Jeff Falbe,jeff-falbe,10844,Jeff Falbe,matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,21,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2003,9,,"August 18, 2003",Lake Geneva Raceway,lake-geneva-raceway,Super Late Model,2003-geneva-challenge-100,22,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,1,Jeff Weinfurter,Jeff Weinfurter,jeff-weinfurter,11096,Jeff Weinfurter,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,2,Steve Holzhausen,Steve Holzhausen,steve-holzhausen,21465,Steve Holzhausen,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,3,Jesse Haase,Jesse Haase,jesse-haase,11624,Jesse Haase,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,4,Gary Back,Gary Back,gary-back,8715,Gary Back,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,5,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,6,Rory Melbinger,Rory Melbinger,rory-melbinger,20139,Rory Melbinger,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,7,Travis Sauter,Travis Sauter,travis-sauter,23147,Travis Sauter,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,8,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,9,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,10,M.G. Gajewski,M.G. Gajewski,m-g-gajewski,15732,M.G. Gajewski,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,11,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,12,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,13,Erik Darnell,Erik Darnell,erik-darnell,8314,Erik Darnell,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,14,Terry Baldry,Terry Baldry,terry-baldry,21903,Terry Baldry,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,15,Mark Mackesy,Mark Mackesy,mark-mackesy,15955,Mark Mackesy,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,16,Keith Bohmsach,Keith Bohmsach,keith-bohmsach,13890,Keith Bohmsach,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,17,John Zimmerman,John Zimmerman,john-zimmerman,13291,John Zimmerman,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,18,Chad Devine,Chad Devine,chad-devine,3693,Chad Devine,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,19,Kenny Reiser,Kenny Reiser,kenny-reiser,14187,Ken Reiser,alias_matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,20,Dean LaPointe,Dean LaPointe,dean-lapointe,6384,Dean Lapointe,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,21,Terry Van Roy,Terry Van Roy,terry-van-roy,22032,Terry Van Roy,matched,
wisconsin-challenge-series,2003,10,,"September 5, 2003",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2003-championship-100,22,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,1,Erik Darnell,Erik Darnell,erik-darnell,8314,Erik Darnell,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,2,Frank Kreyer,Frank Kreyer,frank-kreyer,8526,Frank Kreyer,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,3,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,4,Tony Strupp,Tony Strupp,tony-strupp,23035,Tony Strupp,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,5,Don Turner,Don Turner,don-turner,7419,Don Turner,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,6,Tim Schendel,Tim Schendel,tim-schendel,22275,Tim Schendel,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,7,Terry Baldry,Terry Baldry,terry-baldry,21903,Terry Baldry,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,8,Steve Carlson,Steve Carlson,steve-carlson,21377,Steve Carlson,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,9,Andrew Morrissey,Andrew Morrissey,andrew-morrissey,603,Andrew Morrissey,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,10,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,11,Jeff Richards,Jeff Richards,jeff-richards,11007,Jeff Richards,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,12,Dan Fredrickson,Dan Fredrickson,dan-fredrickson,5230,Dan Fredrickson,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,13,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,14,Eddie Hoffman,Eddie Hoffman,eddie-hoffman,8079,Eddie Hoffman,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,15,Jeff Van Oudenhoven,Jeff Van Oudenhoven,jeff-van-oudenhoven,11080,Jeff VanOudenhoven,alias_matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,16,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,17,Pete Vandermolen,Pete Vandermolen,pete-vandermolen,18287,"Pete Vandermolen, Jr.",alias_matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,18,Kenny Reiser,Kenny Reiser,kenny-reiser,14187,Ken Reiser,alias_matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,19,Kevin Brescia,Kevin Brescia,kevin-brescia,14363,Kevin Brescia,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,20,Kenny Richards,Kenny Richards,kenny-richards,14294,Kenny Richards,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,21,"Brian Johnson, Jr.","Brian Johnson, Jr.",brian-johnson-jr,2911,"Brian Johnson, Jr.",matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,22,Terry Van Roy,Terry Van Roy,terry-van-roy,22032,Terry Van Roy,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,23,Dave Feiler,Dave Feiler,dave-feiler,5843,Dave Feiler,matched,
wisconsin-challenge-series,2004,1,,"April 10, 2004",Dells Raceway Park,dells-raceway-park,Super Late Model,2004-spring-thaw-100,24,Scott Broughton,Scott Broughton,scott-broughton,20643,Scott Broughton,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,1,Charlie Menard,Charlie Menard,charlie-menard,3880,Charlie Menard,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,2,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,3,Ryan Mathews,Ryan Mathews,ryan-mathews,20451,Ryan Mathews,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,4,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,5,Don Turner,Don Turner,don-turner,7419,Don Turner,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,6,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,7,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,8,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,9,Kenny Reiser,Kenny Reiser,kenny-reiser,14187,Ken Reiser,alias_matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,10,"Brian Johnson, Jr.","Brian Johnson, Jr.",brian-johnson-jr,2911,"Brian Johnson, Jr.",matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,11,Terry Baldry,Terry Baldry,terry-baldry,21903,Terry Baldry,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,12,Todd Stapleman,Todd Stapleman,todd-stapleman,22477,Todd Stapleman,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,13,M.G. Gajewski,M.G. Gajewski,m-g-gajewski,15732,M.G. Gajewski,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,14,Rory Melbinger,Rory Melbinger,rory-melbinger,20139,Rory Melbinger,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,15,Dean Cornelius,Dean Cornelius,dean-cornelius,6359,Dean Cornelius,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,16,Dean LaPointe,Dean LaPointe,dean-lapointe,6384,Dean Lapointe,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,17,Tony Strupp,Tony Strupp,tony-strupp,23035,Tony Strupp,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,18,Mark Mackesy,Mark Mackesy,mark-mackesy,15955,Mark Mackesy,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,19,Terry Van Roy,Terry Van Roy,terry-van-roy,22032,Terry Van Roy,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,20,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,21,Troy Nelson,Troy Nelson,troy-nelson,23301,Troy Nelson,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,22,Jeff Weinfurter,Jeff Weinfurter,jeff-weinfurter,11096,Jeff Weinfurter,matched,
wisconsin-challenge-series,2004,2,,"May 31, 2004",Golden Sands Raceway,golden-sands-raceway,Super Late Model,2004-memorial-100,23,Kenny Richards,Kenny Richards,kenny-richards,14294,Kenny Richards,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,1,Jason Schuler,Jason Schuler,jason-schuler,10628,Jason Schuler,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,2,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,3,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,4,Jeff Storm,Jeff Storm,jeff-storm,11050,Jeff Storm,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,5,Jeff Kendall,Jeff Kendall,jeff-kendall,10910,Jeff Kendall,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,6,M.G. Gajewski,M.G. Gajewski,m-g-gajewski,15732,M.G. Gajewski,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,7,Bobby Wilberg,Bobby Wilberg,bobby-wilberg,2370,Bobby Wilberg,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,8,Kenny Reiser,Kenny Reiser,kenny-reiser,14187,Ken Reiser,alias_matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,9,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,10,Scott Nottestad,Scott Nottestad,scott-nottestad,20810,Scott Nottestad,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,11,Don Turner,Don Turner,don-turner,7419,Don Turner,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,12,Steve Dobbratz,Steve Dobbratz,steve-dobbratz,21405,Steve Dobratz,alias_matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,13,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,14,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,15,Kevin Tunks,Kevin Tunks,kevin-tunks,14530,Kevin Tunks,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,16,"John Ovadal, Jr.","John Ovadal, Jr.",john-ovadal-jr,13119,John Ovadal,alias_matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,17,John Zimmerman,John Zimmerman,john-zimmerman,13291,John Zimmerman,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,18,Dean Schultz,Dean Schultz,dean-schultz,6406,Dean Schultz,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,19,Jim Jarlsberg,Jim Jarlsberg,jim-jarlsberg,11926,Jim Jarlsberg,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,20,Terry Van Roy,Terry Van Roy,terry-van-roy,22032,Terry Van Roy,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,21,Scott Broughton,Scott Broughton,scott-broughton,20643,Scott Broughton,matched,
wisconsin-challenge-series,2004,3,,"June 6, 2004",Jefferson Speedway,jefferson-speedway,Super Late Model,2004-first-supply-100,22,Tony Strupp,Tony Strupp,tony-strupp,23035,Tony Strupp,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,1,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,2,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,3,Jeff Weinfurter,Jeff Weinfurter,jeff-weinfurter,11096,Jeff Weinfurter,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,4,Gary Back,Gary Back,gary-back,8715,Gary Back,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,5,Chris Weinkauf,Chris Weinkauf,chris-weinkauf,4194,Chris Weinkauf,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,6,Todd Stapleman,Todd Stapleman,todd-stapleman,22477,Todd Stapleman,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,7,Jason Weinkauf,Jason Weinkauf,jason-weinkauf,10667,Jason Weinkauf,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,8,Don Turner,Don Turner,don-turner,7419,Don Turner,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,9,Jeremy Lepak,Jeremy Lepak,jeremy-lepak,11210,Jeremy Lepak,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,10,Keith Bohmsach,Keith Bohmsach,keith-bohmsach,13890,Keith Bohmsach,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,11,Kenny Reiser,Kenny Reiser,kenny-reiser,14187,Ken Reiser,alias_matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,12,"Eugene Gregorich, Jr.","Eugene Gregorich, Jr.",eugene-gregorich-jr,8381,"Eugene Gregorich, Jr.",matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,13,Judd Brandl,Judd Brandl,judd-brandl,13668,Judd Brandl,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,14,M.G. Gajewski,M.G. Gajewski,m-g-gajewski,15732,M.G. Gajewski,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,15,John Zimmerman,John Zimmerman,john-zimmerman,13291,John Zimmerman,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,16,"Brian Johnson, Jr.","Brian Johnson, Jr.",brian-johnson-jr,2911,"Brian Johnson, Jr.",matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,17,Kirby Kurth,Kirby Kurth,kirby-kurth,14573,Kirby Kurth,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,18,Elliott Weiler,Elliott Weiler,elliott-weiler,8145,Elliott Weiler,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,19,Scott Broughton,Scott Broughton,scott-broughton,20643,Scott Broughton,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,20,Dean LaPointe,Dean LaPointe,dean-lapointe,6384,Dean Lapointe,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,21,John Fraiser,John Fraiser,john-fraiser,null,John Fraiser,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,22,Terry Van Roy,Terry Van Roy,terry-van-roy,22032,Terry Van Roy,matched,
wisconsin-challenge-series,2004,4,,"June 19, 2004",Marshfield Motor Speedway,marshfield-motor-speedway,Super Late Model,2004-thomas-electric-75,23,Rory Melbinger,Rory Melbinger,rory-melbinger,20139,Rory Melbinger,matched,
wisconsin-challenge-series,2004,5,,"July 25, 2004",141 Speedway,141-speedway,Super Late Model,2004-creek-classic-100,1,Adam Royle,Adam Royle,adam-royle,181,Adam Royle,matched,
wisconsin-challenge-series,2004,5,,"July 25, 2004",141 Speedway,141-speedway,Super Late Model,2004-creek-classic-100,2,Charlie Menard,Charlie Menard,charlie-menard,3880,Charlie Menard,matched,
wisconsin-challenge-series,2004,5,,"July 25, 2004",141 Speedway,141-speedway,Super Late Model,2004-creek-classic-100,3,Terry Van Roy,Terry Van Roy,terry-van-roy,22032,Terry Van Roy,matched,
wisconsin-challenge-series,2004,5,,"July 25, 2004",141 Speedway,141-speedway,Super Late Model,2004-creek-classic-100,4,Mark Eswein,Mark Eswein,mark-eswein,15866,Mark Eswein,matched,
