series_id,season_year,season_id,race_number,source_race_name,series_event_id,race_date,track_name_source,track_slug,result_section,finishing_position,starting_position,car_number,source_driver_name,alias_driver_name,museum_driver_name,driver_id,driver_slug,sponsor,make,laps,led,status,points,source_url,notes
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,11,,,Bob Roper,,Bob Roper,,bob-roper,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,19,,,Bill Venturini,,Bill Venturini,,bill-venturini,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,18,,,Tom Jones,,Tom Jones,,tom-jones,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,17,,,Dick Trickle,,Dick Trickle,,dick-trickle,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,16,,,Rick Haase,,Rick Haase,,rick-haase,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,15,,,Dave Evans (IL),,Dave Evans (IL),,dave-evans-il,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,14,,,Randy Sweet,,Randy Sweet,,randy-sweet,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,13,,,Bob Strait,,Bob Strait,,bob-strait,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,12,,,Ted Musgrave,,Ted Musgrave,,ted-musgrave,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,20,,,Al Weinreich,,Al Weinreich,,al-weinreich,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,10,,,Jerry Kemperman,,Jerry Kemperman,,jerry-kemperman,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,9,,,Rusty Wallace,,Rusty Wallace,,rusty-wallace,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,8,,,Ed Hoffman,,Ed Hoffman,,ed-hoffman,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,6,,73,Dave Watson,,Dave Watson,,dave-watson,,Camaro,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,5,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,4,,,Tom Musgrave,,Tom Musgrave,,tom-musgrave,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,3,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,2,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,21,,,Bay Darnell,,Bay Darnell,,bay-darnell,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,22,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,23,,,Tony Izzo,,Tony Izzo,,tony-izzo,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,24,,,Hal Davis,,Hal Davis,,hal-davis,,,,,,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,1,,,Ray Young,,Ray Young,,ray-young,,,100,,running,,,
0,,,348,1976 CAM2 Classic,,9-May-76,Grundy County Speedway,grundy-county-speedway,Feature,7,,,Bobby Allison (AL),,Bobby Allison (AL),,bobby-allison-al,,Camaro,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,4,,,Ray Young,,Ray Young,,ray-young,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,1,,73,Dave Watson,,Dave Watson,,dave-watson,"BEMCO,Nielsen-Watson",Camaro,50,,running,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,10,,,Bob Schippers,,Bob Schippers,,bob-schippers,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,9,,,Tom Musgrave,,Tom Musgrave,,tom-musgrave,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,8,,,Tom Jones,,Tom Jones,,tom-jones,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,7,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,6,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,5,,,Joe Ruttman,,Joe Ruttman,,joe-ruttman,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,3,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,336,1976 ARTGO Summer Classic Race No. 1,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,2,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,8,,,Tom Musgrave,,Tom Musgrave,,tom-musgrave,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,7,,,Kemperman,,Kemperman,,kemperman,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,2,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,9,,,Bob Strait,,Bob Strait,,bob-strait,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,10,,,Ted Musgrave,,Ted Musgrave,,ted-musgrave,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,1,,73,Dave Watson,,Dave Watson,,dave-watson,"BEMCO,Nielsen-Watson",Camaro,50,,running,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,6,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,5,,,Tom Jones,,Tom Jones,,tom-jones,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,4,,,Joe Ruttman,,Joe Ruttman,,joe-ruttman,,,,,,,,
0,,,337,1976 ARTGO Summer Classic Race No. 2,,8-Aug-76,Grundy County Speedway,grundy-county-speedway,Feature,3,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,269,ARTGO:1977-01,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,269,ARTGO:1977-01,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Ed Howe,,Ed Howe,,ed-howe,,,,,,,,
0,,,269,ARTGO:1977-01,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Larry Phillips,,Larry Phillips,,larry-phillips,,,,,,,,
0,,,269,ARTGO:1977-01,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,269,ARTGO:1977-01,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Joe Shear,,Joe Shear,,joe-shear,,,50,,running,,,
0,,,270,ARTGO:1977-02,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,2,,75,Larry Phillips,,Larry Phillips,,larry-phillips,,,,,,,,
0,,,270,ARTGO:1977-02,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,270,ARTGO:1977-02,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,270,ARTGO:1977-02,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Fred Bender,,Fred Bender,,fred-bender,,,,,,,,
0,,,270,ARTGO:1977-02,,30-May-77,Madison International Speedway,madison-international-speedway,Feature,1,,3,Ed Howe,,Ed Howe,,ed-howe,,,50,,running,,,
0,,,82,ARTGO:1977-03,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Jim Pierson,,Jim Pierson,,jim-pierson,,,,,,,,
0,,,82,ARTGO:1977-03,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Dick Trickle,,Dick Trickle,,dick-trickle,,,50,,running,,,
0,,,82,ARTGO:1977-03,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Bob Carnes,,Bob Carnes,,bob-carnes,,,,,,,,
0,,,82,ARTGO:1977-03,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Larry Phillips,,Larry Phillips,,larry-phillips,,,,,,,,
0,,,82,ARTGO:1977-03,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,83,ARTGO:1977-04,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,83,ARTGO:1977-04,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,3,,,"Mark Martin (Batesville, AR)",,"Mark Martin (Batesville, AR)",,mark-martin-batesville-ar,,,,,,,,
0,,,83,ARTGO:1977-04,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,83,ARTGO:1977-04,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Steve Burgess,,Steve Burgess,,steve-burgess,,,,,,,,
0,,,83,ARTGO:1977-04,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Larry Schuler,,Larry Schuler,,larry-schuler,,,50,,running,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,10,,,Everett DeWitt,,Everett DeWitt,,everett-dewitt,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,9,,,Tom Jones,,Tom Jones,,tom-jones,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,8,,,Bob Carnes,,Bob Carnes,,bob-carnes,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,7,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,6,,,Larry Phillips,,Larry Phillips,,larry-phillips,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,1,,99,Dick Trickle,,Dick Trickle,,dick-trickle,White Knight,'77 Firebird,100,,running,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,15,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Steve Burgess,,Steve Burgess,,steve-burgess,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Jim Pierson,,Jim Pierson,,jim-pierson,,,,,,,,
0,,,84,ARTGO:1977-05,,18-Jun-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,97,ARTGO:1977-06,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,2,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,97,ARTGO:1977-06,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,3,,,Jerry Kemperman,,Jerry Kemperman,,jerry-kemperman,,,,,,,,
0,,,97,ARTGO:1977-06,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,4,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,97,ARTGO:1977-06,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,5,,,Larry Phillips,,Larry Phillips,,larry-phillips,,,,,,,,
0,,,97,ARTGO:1977-06,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,1,,,Larry Schuler,,Larry Schuler,,larry-schuler,,,50,,running,,,
0,,,98,ARTGO:1977-07,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,1,,99,Dick Trickle,,Dick Trickle,,dick-trickle,,,50,,running,,,
0,,,98,ARTGO:1977-07,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,5,,,Ed Hoffman,,Ed Hoffman,,ed-hoffman,,,,,,,,
0,,,98,ARTGO:1977-07,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,4,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,98,ARTGO:1977-07,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,3,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,98,ARTGO:1977-07,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,2,,25,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,7,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,3,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,4,,,Jerry Kemperman,,Jerry Kemperman,,jerry-kemperman,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,5,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,1,,25,Larry Detjens,,Larry Detjens,,larry-detjens,,,100,,running,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,6,,,Bob Strait,,Bob Strait,,bob-strait,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,8,,,Tom Jones,,Tom Jones,,tom-jones,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,9,,,Mike Miller (WI),,Mike Miller (WI),,mike-miller-wi,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,10,,,Tony Izzo,,Tony Izzo,,tony-izzo,,,,,,,,
0,,,99,ARTGO:1977-08,,19-Jun-77,Grundy County Speedway,grundy-county-speedway,Feature,2,,99,Dick Trickle,,Dick Trickle,,dick-trickle,,,,,,,,
0,,,110,1977 Superamerica 150 Monza Classic Race No. 1,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,110,1977 Superamerica 150 Monza Classic Race No. 1,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,50,,running,,,
0,,,110,1977 Superamerica 150 Monza Classic Race No. 1,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,110,1977 Superamerica 150 Monza Classic Race No. 1,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Steve Arndt,,Steve Arndt,,steve-arndt,,,,,,,,
0,,,110,1977 Superamerica 150 Monza Classic Race No. 1,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Dick Trickle,,Dick Trickle,,dick-trickle,,,,,,,,
0,,,111,1977 Superamerica 150 Monza Classic Race No. 2,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,111,1977 Superamerica 150 Monza Classic Race No. 2,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,111,1977 Superamerica 150 Monza Classic Race No. 2,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Dick Trickle,,Dick Trickle,,dick-trickle,,,,,,,,
0,,,111,1977 Superamerica 150 Monza Classic Race No. 2,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Steve Arndt,,Steve Arndt,,steve-arndt,,,,,,,,
0,,,111,1977 Superamerica 150 Monza Classic Race No. 2,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,50,,running,,,
0,,,112,1977 Superamerica 150 Monza Classic Race No. 3,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,112,1977 Superamerica 150 Monza Classic Race No. 3,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,112,1977 Superamerica 150 Monza Classic Race No. 3,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,112,1977 Superamerica 150 Monza Classic Race No. 3,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Larry Schuler,,Larry Schuler,,larry-schuler,,,,,,,,
0,,,112,1977 Superamerica 150 Monza Classic Race No. 3,,2-Jul-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Dick Trickle,,Dick Trickle,,dick-trickle,,,50,,running,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Larry Phillips,,Larry Phillips,,larry-phillips,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Dave Roahrig,,Dave Roahrig,,dave-roahrig,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,6,,,Jim Sauter,,Jim Sauter,,jim-sauter,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,7,,,Jim Pierson,,Jim Pierson,,jim-pierson,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,8,,,Ed Howe,,Ed Howe,,ed-howe,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,9,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,10,,,Bobby Weltmeyer,,Bobby Weltmeyer,,bobby-weltmeyer,,,,,,,,
0,,,264,1977 ARTGO Summer Nationals Race No. 1,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,75,,running,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,4,,,Joe Shear,,Joe Shear,,joe-shear,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,10,,,Dave Roahrig,,Dave Roahrig,,dave-roahrig,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,9,,,Jim Sauter,,Jim Sauter,,jim-sauter,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,8,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,7,,,Steve Burgess,,Steve Burgess,,steve-burgess,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,6,,,Dave Watson,,Dave Watson,,dave-watson,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,5,,,Gary Hemmerling,,Gary Hemmerling,,gary-hemmerling,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,1,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,75,,running,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,3,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,265,1977 ARTGO Summer Nationals Race No. 2,,30-Jul-77,Madison International Speedway,madison-international-speedway,Feature,2,,,Dick Trickle,,Dick Trickle,,dick-trickle,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,2,,,Dennis Nyari,,Dennis Nyari,,dennis-nyari,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,DNQ,,,,Billy Kuhn,,Billy Kuhn,,billy-kuhn,,,,,DNQ,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,DNQ,,,,Dan O'Dell,,Dan O'Dell,,dan-odell,,,,,DNQ,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,DNQ,,,,Bruce O'Dell,,Bruce O'Dell,,bruce-odell,,,,,DNQ,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,1,,,Dick Trickle,,Dick Trickle,,dick-trickle,,,100,,running,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,22,,,Bobby Dotter,,Bobby Dotter,,bobby-dotter,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,21,,,Woody Church,,Woody Church,,woody-church,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,20,,,George Hill (IL),,George Hill (IL),,george-hill-il,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,19,,,Bob Strait,,Bob Strait,,bob-strait,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,18,,,Chuck Sproull,,Chuck Sproull,,chuck-sproull,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,17,,,Larry Phillips,,Larry Phillips,,larry-phillips,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,16,,,Mike Miller,,Mike Miller,,mike-miller,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,15,,,Arnie Christen,,Arnie Christen,,arnie-christen,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,13,,,Ed Hoffman,,Ed Hoffman,,ed-hoffman,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,14,,,Bob Senneker,,Bob Senneker,,bob-senneker,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,5,,,Rusty Wallace,,Rusty Wallace,,rusty-wallace,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,4,,,Tom Reffner,,Tom Reffner,,tom-reffner,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,3,,,Larry Detjens,,Larry Detjens,,larry-detjens,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,6,,,Tony Izzo,,Tony Izzo,,tony-izzo,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,7,,,Ted Musgrave,,Ted Musgrave,,ted-musgrave,,,,,,,,
0,,,261,1978 ARTGO Spring Classic,,30-Apr-78,Grundy County Speedway,grundy-county-speedway,Feature,9,,,Larry Nipple,,Larry Nipple,,larry-nipple,,,,,,,,
