series_event_id,finishing_position,starting_position,car_number,driver_name,sponsor,make,laps,led,status,points,result_section,source_url,driver_id,driver_slug
346,23,8,62,Jeff Steenbergen,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-06,,
346,24,22,21L,Brad Lautenbach,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-06,,
347,1,7,8,Jay Matthias,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,2,6,90K,Shawn Kilgore,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,3,2,13,"Eddie Lemay, Jr.",,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,4,18,99,Brad Rohloff,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,5,23,19,Eric Van Iten,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,6,3,11S,Travis Spaulding,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,7,21,10M,Joe McGrath,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,8,5,4K,Kyle Kudick,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,9,22,1X,Craig Priewe,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,10,19,1Z,Pat Zdroik,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,11,11,74A,Eric Arneson,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,12,17,67X,Mike Joski,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,13,9,00,R.M. Van Pay,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,14,14,01L,Josh Long,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,15,24,9M,Eric Mahlik,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,16,4,21L,Brad Lautenbach,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,17,20,75A,Lance Arneson,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,18,15,99X,Jeremy Christians,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,19,12,99M,Mike Mullen,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,20,10,Z84,Dave Zeitler,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,21,13,77,Mike Wedelstadt,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,22,16,9W,Jerry Wilinski,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,23,8,74,Mitch McGrath,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
347,24,1,25R,Russ Reinwald,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Badger_Mod_Tour:2013-07,,
334,1,,,Lance Arneson,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,2,,,Mitch McGrath,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,3,,,Russ Reinwald,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,4,,,Brian Mullen,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,5,,,Mike Mullen,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,6,,,Matt Rechek,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,7,,,"Eddie Lemay, Jr.",,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,8,,,Tom Schaal,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,9,,,Craig Priewe,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,10,,,Joe McGrath,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,11,,,Scott Kuxhouse,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,12,,,Jason Briese,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,13,,,Kyle Kudick,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,14,,,Jeremy Christians,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,15,,,Chris Carlson,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,16,,,Kyle Frederick,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,17,,,Benji LaCrosse,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,18,,,"Randy Markwardt, Jr.",,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,19,,,Noah Schepp,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,20,,,Jared Siefert,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,21,,,Jason Zdroik,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,22,,,Josh Chambers,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
334,23,,,Tim Lemirande,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2012-05,,
342,1,2,74,Mitch McGrath,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,2,1,1X,Craig Priewe,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,3,13,19,Eric Van Iten,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,4,11,21L,Brad Lautenbach,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,5,9,75A,Lance Arneson,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,6,7,54,Benji LaCrosse,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,7,19,C12,Chris Carlson,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,8,8,72,Brian Mullen,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,9,5,1Z,Pat Zdroik,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,10,21,9M,Eric Mahlik,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,11,12,3K,Todd Dart,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,12,15,47H,Jason Hyerdall,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,13,17,18W,Mark Weisnicht,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,14,24,75K,Cameron Kuxhouse,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,15,20,28C,Joel Crowbridge,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,16,22,9,Mike Sullivan,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,17,4,84,Phil Rehberg,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,18,23,757,Tony Wedelstadt,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,19,14,24S,Nick Simons,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,20,18,5X,Tim Lemirande,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,21,3,5R,Matt Rechek,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,22,6,40,Brian Crapser,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,23,16,15S,Don Scheffler,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
342,24,10,08,Johnny Whitman,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,,
