series_event_id,finishing_position,starting_position,car_number,driver_name,sponsor,make,laps,led,status,points,result_section,source_url,driver_id,driver_slug
342,7,19,C12,Chris Carlson,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,28070,chris-calson
342,8,8,72,Brian Mullen,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,27013,brian-mullen
342,9,5,1Z,Pat Zdroik,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,42038,pat-zdroik
342,10,21,9M,Eric Mahlik,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,32320,eric-mahlik
342,11,12,3K,Todd Dart,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,46453,todd-dart
342,12,15,47H,Jason Hyerdall,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,34602,jason-heyerdall
342,13,17,18W,Mark Weisnicht,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,40131,mark-weisnicht
342,14,24,75K,Cameron Kuxhouse,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,27562,cameron-kuxhouse
342,15,20,28C,Joel Crowbridge,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,36756,joel-crowbridge
342,16,22,9,Mike Sullivan,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,41303,mike-sullivan
342,17,4,84,Phil Rehberg,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,42420,phil-rehberg
342,18,23,757,Tony Wedelstadt,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,47101,tony-wedelstadt
342,19,14,24S,Nick Simons,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,41772,nick-simons
342,20,18,5X,Tim Lemirande,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,46246,tim-lemirande
342,21,3,5R,Matt Rechek,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,40414,matt-rechek
342,22,6,40,Brian Crapser,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,26904,brian-crapser
342,23,16,15S,Don Scheffler,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,31432,don-scheffler
342,24,10,08,Johnny Whitman,,,,,,,Feature Results,https://www.thethirdturn.com/wiki/Modified_Nationals:2013-04,37415,johnny-whitman
